Customer ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Customer Status,City,Zip Code,Latitude,Longitude,NPS_baseline,NPS_enrichi,NPS_enrichi_v2,NPS_label
7029-RPUAV,Yes,1,17,,Yes,28.18,Yes,Yes,Cable,16,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,100.45,1622.45,0.0,0,479.06,2101.51,3,Yes,1,87,5508,Competitor,Competitor offered more data,Churned,Los Gatos,95030,37.222842,-121.988727,Detracteur,Passif,Passif,Passif
8111-SLLHI,Yes,1,39,,Yes,33.25,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.65,4284.8,0.0,0,1296.75,5581.55,3,Yes,1,96,4687,Attitude,Attitude of support person,Churned,San Jose,95128,37.316146,-121.936285,Detracteur,Passif,Passif,Passif
5293-WXJAK,Yes,5,11,,Yes,17.25,Yes,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.05,1133.65,0.0,0,189.75,1323.4,3,Yes,1,82,4553,Competitor,Competitor offered more data,Churned,San Jose,95135,37.28682,-121.723877,Detracteur,Detracteur,Detracteur,Detracteur
4086-YQSNZ,Yes,1,3,Offer E,Yes,3.29,No,Yes,Fiber Optic,9,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.4,224.05,0.0,0,9.870000000000001,233.92000000000002,2,Yes,1,89,3834,Attitude,Attitude of service provider,Churned,Glencoe,95232,38.358464,-120.579304,Detracteur,Detracteur,Detracteur,Detracteur
8399-YNDCH,No,0,21,,Yes,34.62,No,Yes,DSL,14,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.05,1236.15,0.0,0,727.02,1963.17,1,Yes,1,70,4716,Competitor,Competitor had better devices,Churned,Columbia,95310,38.085839,-120.37855,Detracteur,Detracteur,Detracteur,Detracteur
5565-FILXA,No,0,16,,Yes,38.75,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.15,1529.2,0.0,0,620.0,2149.2,2,Yes,1,96,5913,Other,Don't know,Churned,Escondido,92027,33.141265,-116.967221,Detracteur,Detracteur,Detracteur,Detracteur
4187-CINZD,No,0,46,,Yes,6.13,No,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Credit Card,95.25,4424.2,0.0,0,281.98,4706.18,2,Yes,1,90,3180,Competitor,Competitor had better devices,Churned,Lakewood,90712,33.840524,-118.148403,Detracteur,Passif,Passif,Passif
6818-WOBHJ,Yes,1,68,Offer A,Yes,24.13,Yes,Yes,Fiber Optic,24,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.6,6127.6,0.0,0,1640.84,7768.4400000000005,1,Yes,1,69,5651,Competitor,Competitor had better devices,Churned,Fulton,95439,38.493888,-122.777141,Detracteur,Detracteur,Detracteur,Detracteur
9134-CEQMF,Yes,1,7,Offer E,Yes,13.63,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,676.7,0.0,0,95.41000000000001,772.11,2,Yes,1,89,3077,Dissatisfaction,Network reliability,Churned,Nice,95464,39.12334,-122.838198,Detracteur,Detracteur,Detracteur,Detracteur
8519-IMDHU,Yes,1,15,,Yes,45.25,Yes,Yes,Cable,22,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.6,1345.55,0.0,0,678.75,2024.3,1,Yes,1,83,4981,Competitor,Competitor had better devices,Churned,Alderpoint,95511,40.166028,-123.584144,Detracteur,Detracteur,Detracteur,Detracteur
3372-KWFBM,No,0,16,,Yes,19.18,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.6,1281.0,0.0,0,306.88,1587.88,3,Yes,1,81,2508,Dissatisfaction,Network reliability,Churned,Bayside,95524,40.825486,-124.049485,Detracteur,Passif,Passif,Passif
7206-GZCDC,No,0,1,Offer E,Yes,29.68,No,Yes,Cable,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,0.0,0,29.68,98.93,2,Yes,1,75,4371,Attitude,Attitude of support person,Churned,Loleta,95551,40.665952,-124.240051,Detracteur,Detracteur,Detracteur,Detracteur
1768-ZAIFU,No,0,1,,No,0.0,No,Yes,Cable,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.2,25.2,0.0,0,0.0,25.2,1,Yes,1,67,5688,Competitor,Competitor made better offer,Churned,Rio Dell,95562,40.485849,-124.163234,Detracteur,Detracteur,Detracteur,Detracteur
3793-MMFUH,No,0,13,,Yes,19.03,Yes,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.05,1290.0,0.0,0,247.39000000000001,1537.39,1,Yes,1,90,2230,Competitor,Competitor made better offer,Churned,Davis,95618,38.544002,-121.685559,Detracteur,Detracteur,Detracteur,Detracteur
6567-HOOPW,No,0,1,,Yes,20.06,No,Yes,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.2,79.2,0.0,0,20.06,99.26,3,Yes,1,76,4363,Competitor,Competitor made better offer,Churned,Folsom,95630,38.672638,-121.147403,Detracteur,Detracteur,Detracteur,Detracteur
8621-MNIHH,Yes,1,34,,Yes,2.88,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,3217.55,0.0,0,97.92,3315.4700000000003,1,Yes,1,88,3369,Competitor,Competitor had better devices,Churned,Madison,95653,38.674276,-121.961866,Detracteur,Detracteur,Detracteur,Detracteur
5419-CONWX,No,0,4,,Yes,12.68,No,Yes,Fiber Optic,10,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.8,442.85,0.0,0,50.72,493.57000000000005,1,Yes,1,89,2268,Competitor,Competitor had better devices,Churned,Pleasant Grove,95668,38.833554,-121.498102,Detracteur,Detracteur,Detracteur,Detracteur
7024-OHCCK,No,0,2,,Yes,19.27,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,170.85,0.0,0,38.54,209.39,3,Yes,1,72,4193,Other,Poor expertise of online support,Churned,Sheridan,95681,38.984756,-121.345074,Detracteur,Detracteur,Detracteur,Detracteur
5357-TZHPP,No,0,9,,Yes,30.8,Yes,Yes,Fiber Optic,18,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.4,732.5,0.0,0,277.2,1009.7,2,Yes,1,83,5745,Attitude,Attitude of support person,Churned,Wheatland,95692,39.043387,-121.409837,Detracteur,Detracteur,Detracteur,Detracteur
0506-LVNGN,No,0,5,,Yes,42.33,No,Yes,Fiber Optic,9,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.55,349.65,0.0,0,211.64999999999998,561.3,1,Yes,1,90,4028,Competitor,Competitor had better devices,Churned,Rancho Cordova,95742,38.591134,-121.161585,Detracteur,Detracteur,Detracteur,Detracteur
9809-IMGCQ,No,0,22,Offer D,Yes,40.18,Yes,Yes,Fiber Optic,8,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,96.7,2082.95,0.0,100,883.96,3066.91,1,Yes,1,93,4458,Competitor,Competitor made better offer,Churned,Canyon Dam,95923,40.171312,-121.120605,Detracteur,Detracteur,Detracteur,Detracteur
3254-YRILK,No,0,19,Offer D,Yes,39.97,Yes,Yes,Fiber Optic,9,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.2,1775.8,0.0,0,759.43,2535.23,1,Yes,1,69,5683,Competitor,Competitor had better devices,Churned,Dobbins,95935,39.381174,-121.21191,Detracteur,Detracteur,Detracteur,Detracteur
0529-ONKER,No,0,15,Offer D,Yes,46.38,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.65,1146.65,0.0,0,695.7,1842.3500000000001,3,Yes,1,96,2099,Attitude,Attitude of support person,Churned,Forest Ranch,95942,40.077028,-121.494168,Detracteur,Passif,Passif,Passif
5240-IJOQT,No,0,1,,Yes,11.34,Yes,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,74.7,0.0,0,11.34,86.04,1,Yes,1,88,3348,Competitor,Competitor had better devices,Churned,Grass Valley,95949,39.099204,-121.137962,Detracteur,Detracteur,Detracteur,Detracteur
0661-XEYAN,No,0,1,,No,0.0,No,Yes,DSL,26,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,25.8,25.8,0.0,20,0.0,45.8,1,Yes,1,90,3884,Competitor,Competitor had better devices,Churned,Nevada City,95959,39.333737,-120.858667,Detracteur,Detracteur,Detracteur,Detracteur
2660-EMUBI,No,0,10,Offer D,Yes,41.37,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.35,898.35,0.0,0,413.7,1312.05,1,Yes,1,75,5353,Competitor,Competitor made better offer,Churned,Escondido,92027,33.141265,-116.967221,Detracteur,Detracteur,Detracteur,Detracteur
7675-OZCZG,No,0,3,,Yes,30.14,No,Yes,DSL,6,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.0,127.1,0.0,10,90.42,227.51999999999998,3,Yes,1,77,4145,Competitor,Competitor made better offer,Churned,Fallbrook,92028,33.362575,-117.299644,Detracteur,Detracteur,Detracteur,Detracteur
9391-EOYLI,Yes,1,12,Offer D,Yes,6.97,No,Yes,Fiber Optic,19,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.45,950.2,0.0,0,83.64,1033.8400000000001,2,Yes,1,69,5374,Competitor,Competitor made better offer,Churned,Lewiston,96052,40.704293,-122.803899,Detracteur,Detracteur,Detracteur,Detracteur
2761-OCIAX,No,0,2,,Yes,6.51,No,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,165.4,0.0,0,13.02,178.42000000000002,2,Yes,1,81,2803,Competitor,Competitor made better offer,Churned,Palo Cedro,96073,40.582399,-122.195512,Detracteur,Detracteur,Detracteur,Detracteur
3068-OMWZA,No,0,1,,Yes,49.6,Yes,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.8,88.8,0.0,10,49.6,148.4,1,Yes,1,91,3106,Competitor,Competitor made better offer,Churned,Round Mountain,96084,40.923558,-122.059933,Detracteur,Detracteur,Detracteur,Detracteur
4154-AQUGT,Yes,1,13,Offer D,Yes,1.47,No,Yes,Fiber Optic,5,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.05,1169.35,0.0,0,19.11,1188.4599999999998,1,Yes,1,82,3861,Competitor,Competitor made better offer,Churned,San Diego,92130,32.957195,-117.202542,Detracteur,Detracteur,Detracteur,Detracteur
8017-LXHFA,No,0,23,Offer D,Yes,31.17,No,Yes,Fiber Optic,23,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,2293.6,0.0,0,716.9100000000001,3010.51,2,Yes,1,95,2740,Competitor,Competitor made better offer,Churned,San Diego,92130,32.957195,-117.202542,Detracteur,Detracteur,Detracteur,Detracteur
4248-QPAVC,Yes,1,17,Offer D,Yes,36.82,Yes,Yes,Fiber Optic,6,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.35,1463.45,0.0,0,625.94,2089.3900000000003,1,Yes,1,90,3209,Competitor,Competitor made better offer,Churned,San Diego,92130,32.957195,-117.202542,Detracteur,Detracteur,Detracteur,Detracteur
4690-LLKUA,No,0,17,,Yes,40.93,No,Yes,DSL,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.05,770.6,0.0,0,695.81,1466.4099999999999,1,Yes,1,93,3797,Competitor,Competitor made better offer,Churned,San Diego,92130,32.957195,-117.202542,Detracteur,Detracteur,Detracteur,Detracteur
9490-DFPMD,No,0,42,,Yes,9.53,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.65,3541.35,0.0,0,400.26,3941.6099999999997,2,Yes,1,90,4871,Competitor,Competitor made better offer,Churned,San Diego,92130,32.957195,-117.202542,Detracteur,Passif,Passif,Passif
8580-AECUZ,No,0,1,,Yes,42.3,No,Yes,Fiber Optic,16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.1,79.1,0.0,0,42.3,121.39999999999999,3,Yes,1,92,5001,Competitor,Competitor made better offer,Churned,San Diego,92130,32.957195,-117.202542,Detracteur,Detracteur,Detracteur,Detracteur
5047-LHVLY,No,0,1,Offer E,Yes,39.78,No,Yes,Cable,12,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.15,50.15,0.0,0,39.78,89.93,2,Yes,1,91,3438,Competitor,Competitor made better offer,Churned,San Diego,92121,32.898613,-117.202937,Detracteur,Detracteur,Detracteur,Detracteur
8375-DKEBR,No,0,1,Offer E,Yes,34.51,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0.0,0,34.51,104.10999999999999,1,Yes,1,96,3438,Competitor,Competitor had better devices,Churned,Hermosa Beach,90254,33.86532,-118.396336,Detracteur,Detracteur,Detracteur,Detracteur
7279-BUYWN,No,0,41,,Yes,27.95,Yes,Yes,Fiber Optic,23,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,113.2,4689.5,0.0,0,1145.95,5835.45,1,Yes,1,89,3380,Attitude,Attitude of support person,Churned,Buena Park,90620,33.845706,-118.012204,Detracteur,Detracteur,Detracteur,Detracteur
7156-MHUGY,No,0,13,,Yes,26.11,No,Yes,Fiber Optic,4,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.5,1201.15,29.84,140,339.43,1650.7400000000002,1,Yes,1,76,5394,Competitor,Competitor had better devices,Churned,Buena Park,90621,33.874224,-117.993368,Detracteur,Detracteur,Detracteur,Detracteur
9606-PBKBQ,Yes,1,32,,Yes,5.99,Yes,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,2642.05,49.57,0,191.68,2784.16,1,Yes,1,94,4584,Attitude,Attitude of support person,Churned,Long Beach,90813,33.781086,-118.199049,Detracteur,Detracteur,Detracteur,Detracteur
3536-IQCTX,Yes,1,32,,Yes,49.6,Yes,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.3,2661.1,0.0,0,1587.2,4248.3,1,Yes,1,75,2712,Competitor,Competitor had better devices,Churned,South Pasadena,91030,34.110444,-118.156957,Detracteur,Detracteur,Detracteur,Detracteur
3132-TVFDZ,Yes,1,57,,No,0.0,No,Yes,Cable,3,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,2572.95,12.07,0,0.0,2560.8799999999997,2,Yes,1,82,5172,Attitude,Attitude of support person,Churned,Glendale,91202,34.167926,-118.267539,Detracteur,Passif,Passif,Passif
8080-DDEMJ,No,0,1,Offer E,Yes,15.28,No,Yes,Cable,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.1,45.1,0.0,0,15.28,60.38,2,Yes,1,79,4499,Attitude,Attitude of support person,Churned,Glendale,91204,34.136306,-118.26036,Detracteur,Detracteur,Detracteur,Detracteur
6702-OHFWR,No,0,1,Offer E,No,0.0,No,Yes,DSL,26,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.3,43.3,0.0,0,0.0,43.3,3,Yes,1,91,4972,Other,Poor expertise of online support,Churned,Reseda,91335,34.200175,-118.540958,Detracteur,Detracteur,Detracteur,Detracteur
4510-PYUSH,No,0,38,,Yes,26.1,No,Yes,DSL,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,57.15,2250.65,0.0,0,991.8000000000001,3242.4500000000003,1,Yes,1,75,3110,Attitude,Attitude of support person,Churned,Sylmar,91342,34.321621,-118.399841,Detracteur,Detracteur,Detracteur,Detracteur
8840-DQLGN,Yes,1,35,,Yes,15.98,Yes,Yes,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,3653.35,0.0,0,559.3000000000001,4212.65,1,Yes,1,81,4745,Attitude,Attitude of support person,Churned,Burbank,91502,34.177267,-118.31003,Detracteur,Detracteur,Detracteur,Detracteur
4193-ORFCL,No,0,1,Offer E,Yes,15.24,No,Yes,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.1,45.1,0.0,0,15.24,60.34,1,Yes,1,70,2740,Competitor,Competitor had better devices,Churned,North Hollywood,91606,34.187599,-118.387125,Detracteur,Detracteur,Detracteur,Detracteur
7776-QWNFX,Yes,1,30,,Yes,4.65,No,Yes,DSL,29,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.4,1527.5,0.0,0,139.5,1667.0,3,Yes,1,83,4795,Attitude,Attitude of support person,Churned,Chino,91710,33.990646,-117.663025,Detracteur,Passif,Passif,Passif
6689-TCZHQ,No,0,5,Offer E,Yes,12.27,No,Yes,Fiber Optic,20,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,78.95,378.4,0.0,0,61.349999999999994,439.75,3,Yes,1,65,4054,Attitude,Attitude of support person,Churned,Claremont,91711,34.127621,-117.717863,Detracteur,Detracteur,Detracteur,Detracteur
9497-QCMMS,No,0,1,Offer E,Yes,30.17,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,93.55,0.0,0,30.17,123.72,1,Yes,1,81,5536,Competitor,Competitor made better offer,Churned,San Diego,92117,32.825086,-117.199424,Detracteur,Detracteur,Detracteur,Detracteur
3424-NMNBO,Yes,1,58,,Yes,49.38,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.85,6287.25,0.0,0,2864.04,9151.29,1,Yes,1,91,4739,Competitor,Competitor made better offer,Churned,San Diego,92117,32.825086,-117.199424,Detracteur,Detracteur,Detracteur,Detracteur
4514-GFCFI,No,0,16,,Yes,17.51,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,1350.15,0.0,0,280.16,1630.3100000000002,2,Yes,1,91,5136,Attitude,Attitude of support person,Churned,San Diego,92117,32.825086,-117.199424,Detracteur,Detracteur,Detracteur,Detracteur
8000-REIQB,No,0,1,Offer E,Yes,22.5,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.95,69.95,0.0,10,22.5,102.45,2,Yes,1,94,3208,Competitor,Competitor made better offer,Churned,San Diego,92117,32.825086,-117.199424,Detracteur,Detracteur,Detracteur,Detracteur
4795-KTRTH,Yes,1,5,Offer E,Yes,47.28,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.0,371.65,40.64,10,236.4,577.41,1,Yes,1,91,4287,Competitor,Competitor made better offer,Churned,San Diego,92122,32.85723,-117.209774,Detracteur,Detracteur,Detracteur,Detracteur
9961-JBNMK,No,0,21,,Yes,42.27,No,Yes,Fiber Optic,7,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,2030.3,10.2,0,887.6700000000001,2907.77,1,Yes,1,87,4317,Dissatisfaction,Product dissatisfaction,Churned,Desert Center,92239,33.889605,-115.257009,Detracteur,Detracteur,Detracteur,Detracteur
6179-GJPSO,No,0,43,,Yes,31.83,No,Yes,Fiber Optic,10,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,108.15,4600.7,0.0,0,1368.6899999999998,5969.389999999999,1,Yes,1,86,2833,Competitor,Competitor made better offer,Churned,Escondido,92027,33.141265,-116.967221,Detracteur,Detracteur,Detracteur,Detracteur
8290-YWKHZ,Yes,1,32,,Yes,33.74,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.2,2931.0,17.88,0,1079.68,3992.8,3,Yes,1,90,5247,Competitor,Competitor made better offer,Churned,Fallbrook,92028,33.362575,-117.299644,Detracteur,Passif,Passif,Passif
8051-HJRLT,No,0,1,Offer E,Yes,18.2,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.55,70.55,0.0,0,18.2,88.75,3,Yes,1,82,2146,Attitude,Attitude of service provider,Churned,Wrightwood,92397,34.358321,-117.618263,Detracteur,Detracteur,Detracteur,Detracteur
4021-RQSNY,Yes,1,29,,Yes,25.78,Yes,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,98.5,3004.15,37.55,40,747.62,3754.22,3,Yes,1,72,5137,Attitude,Attitude of service provider,Churned,Moreno Valley,92555,33.907361,-117.109972,Detracteur,Passif,Passif,Passif
9061-TIHDA,Yes,1,13,,Yes,31.7,Yes,Yes,Cable,6,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,1233.65,48.09,0,412.09999999999997,1597.66,1,Yes,1,90,2982,Competitor,Competitor had better devices,Churned,Murrieta,92563,33.581045,-117.14719,Detracteur,Detracteur,Detracteur,Detracteur
8699-ASUFO,Yes,1,7,,Yes,8.92,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.4,527.9,32.46,0,62.44,557.88,3,Yes,1,96,4969,Attitude,Attitude of service provider,Churned,Nuevo,92567,33.82769,-117.102244,Detracteur,Detracteur,Detracteur,Detracteur
4695-WJZUE,No,0,2,,Yes,21.57,Yes,Yes,Fiber Optic,28,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.55,179.25,0.0,0,43.14,222.39,1,Yes,1,80,3685,Competitor,Competitor had better devices,Churned,Irvine,92606,33.703976,-117.824172,Detracteur,Detracteur,Detracteur,Detracteur
3988-RQIXO,No,0,1,,Yes,43.61,No,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.3,91.3,0.0,0,43.61,134.91,3,Yes,1,71,2371,Attitude,Attitude of service provider,Churned,Corona Del Mar,92625,33.600987,-117.862734,Detracteur,Detracteur,Detracteur,Detracteur
5931-FLJJF,Yes,1,7,,Yes,16.05,No,Yes,Fiber Optic,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.1,467.55,20.23,0,112.35000000000001,559.67,2,Yes,1,83,3669,Attitude,Attitude of service provider,Churned,Midway City,92655,33.744439,-117.98588,Detracteur,Detracteur,Detracteur,Detracteur
3207-OYBWH,Yes,1,57,,Yes,49.91,Yes,Yes,Fiber Optic,21,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,5427.05,12.59,0,2844.87,8259.33,2,Yes,1,86,6259,Attitude,Attitude of support person,Churned,Newport Beach,92661,33.601309,-117.902304,Detracteur,Passif,Passif,Passif
7216-EWTRS,Yes,4,1,,Yes,17.35,Yes,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.8,100.8,0.0,0,17.35,118.15,1,Yes,1,65,3128,Attitude,Attitude of service provider,Churned,Newport Beach,92663,33.62251,-117.927024,Detracteur,Detracteur,Detracteur,Detracteur
2528-HFYZX,Yes,2,17,,Yes,1.05,No,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.45,1233.4,0.0,0,17.85,1251.25,1,Yes,1,92,3266,Competitor,Competitor had better devices,Churned,Santa Ana,92706,33.765893,-117.881533,Detracteur,Detracteur,Detracteur,Detracteur
4140-MUHUG,No,0,3,,Yes,18.38,No,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.85,220.95,0.0,0,55.14,276.09,2,Yes,1,70,3561,Attitude,Attitude of service provider,Churned,Oak View,93022,34.404544,-119.302118,Detracteur,Detracteur,Detracteur,Detracteur
1587-FKLZB,Yes,1,66,Offer A,Yes,28.86,Yes,Yes,Fiber Optic,25,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,99.5,6822.15,0.0,0,1904.76,8726.91,1,Yes,1,96,4479,Competitor,Competitor had better devices,Churned,Santa Barbara,93101,34.419203,-119.710008,Detracteur,Detracteur,Detracteur,Detracteur
5440-FLBQG,Yes,1,69,Offer A,Yes,48.88,Yes,Yes,Fiber Optic,4,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,108.4,7318.2,0.0,0,3372.7200000000003,10690.92,3,Yes,1,73,4708,Attitude,Attitude of service provider,Churned,Santa Barbara,93110,34.437945,-119.77191,Detracteur,Passif,Passif,Passif
2774-LVQUS,Yes,2,15,,Yes,44.13,Yes,Yes,Fiber Optic,3,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,83.05,1258.3,0.0,110,661.95,2030.25,3,Yes,1,70,2596,Competitor,Competitor made better offer,Churned,Temecula,92592,33.507255,-117.029473,Detracteur,Passif,Passif,Passif
4612-THJBS,No,0,56,,Yes,34.58,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.75,5510.65,0.0,0,1936.48,7447.129999999999,3,Yes,1,93,5605,Attitude,Attitude of service provider,Churned,Terra Bella,93270,35.939068,-119.043666,Detracteur,Passif,Passif,Passif
4094-NSEDU,No,0,21,,Yes,21.15,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,1973.75,0.0,0,444.15,2417.9,2,Yes,1,73,4819,Competitor,Competitor made better offer,Churned,Temecula,92592,33.507255,-117.029473,Detracteur,Detracteur,Detracteur,Detracteur
